id,name,type,website,description,location_city,location_country,location_greater_stockholm,logo_url,owner,maturity,accepts_interns,is_swedish,source,metadata_source_url,data_quality_score,last_updated,organization_number,scb_company_name,co_address,post_address,post_code,post_city,municipality_code,municipality,county_code,county,num_workplaces,employee_size_code,employee_size,company_status_code,company_status,legal_form_code,legal_form,start_date,registration_date,industry_1_code,industry_1,industry_2_code,industry_2,revenue_year,revenue_size_code,revenue_size,phone,email,employer_status_code,employer_status,vat_status_code,vat_status,export_import,sectors,domains,ai_capabilities,dimensions
2393,P3S - Patient Safety Surveillance Solutions,startup,https://www.p3s.se/,"P3S utvecklar AI-baserad programvara som automatiskt identifierar vårdskador, vilket gör det enkelt för sjukhus att följa utvecklingen av vårdskador över tid och främjar kontinuerlig förbättring av patientsäkerheten. Systemet baseras på validerade algoritmer som analyserar vårdgivarens datalager oberoende av journalsystem, utan krav på manuellt arbete. P3S mjukvara installeras lokalt inom vårdgivarens nätverk bakom befintliga säkerhetslösningar, vilket innebär att ingen patientdata lämnar vårdgivarens datamiljö. Företaget har utvecklat algoritmer för övervakning av sepsis, centralvenös kateter-infektion, urinvägsinfektion, Clostridioides difficile-infektion, kirurgiska komplikationer enligt Clavien-Dindo, och arbetar med algoritmer för pneumoni och postoperativ sårinfektion. P3S bygger på resultaten från Vinnova-projektet VRI Proaktiv med en budget på 68 miljoner SEK, där man etablerat en databas med information från 20 miljoner vårdtillfällen. Företaget är inkluderat i IVAs topp 100-lista 2022 och stöds av Karolinska Institutet Innovations AB.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471675/recVf1IZBn3F5wJ7Z.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p15?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,ANNA GLEMME,,78695,DALA-FLODA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2394,Prognostix AB,startup,https://www.pathfx.org,"Prognostix har utvecklat PATHFx, ett kliniskt beslutsstödsverktyg för att förbättra patientvård och minska vårdkostnader. PATHFx är baserat på Machine Learning och kan estimera överlevnad hos cancerpatienter med skelettmetastaser. Verktyget hjälper läkare att personalisera vård mer effektivt genom att ge data-drivna prediktioner om behandlingsutfall, vilket förbättrar patientens livskvalitet och minskar vårdkostnader. PATHFx möjliggör bättre beslutsfattande kring kirurgiska ingrepp och andra behandlingsalternativ för patienter med avancerad cancer.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471092/rec8qM6nntdtQ716Y.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p16?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,RIKARD WEDIN,,17446,SUNDBYBERG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machine learning,
2397,Stratipath,startup,https://www.stratipath.com,"Stratipath utvecklar AI-baserad precisiondiagnostik för att förbättra cancerbehandlingsbeslut och patientutfall. Företagets första produkt Stratipath Breast är en CE-IVD-lösning för prognostisk riskprofilering av invasiv bröstcancer - den första i sitt slag. Stratipath Breast är validerat i stora oberoende studier och ger kliniker möjlighet att fatta mer informerade behandlingsbeslut genom att använda AI för att analysera vävnadsprover och förutsäga behandlingsutfall. Detta möjliggör personaliserad cancervård där rätt behandling kan ges till rätt patient från början, vilket kan förbättra överlevnadsraten och livskvaliteten för cancerpatienter samtidigt som det minskar kostnader genom att undvika ineffektiva behandlingar. Stratipath representerar en ny generation av precisionsmedicin där AI kombineras med patologi för att ge läkare kraftfulla beslutsverktyg.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471553/recPmtmyTILLsscpZ.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p18?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,,,17165,SOLNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2405,Krea Technology AB,startup,https://krea.se,"Krea är en marknadsplats för företagsfinansiering som hjälper svenska småföretag hitta rätt lån och finansieringslösningar med bättre villkor. Grundat 2018 med visionen att göra marknaden för företagslån mer transparent, låter Krea över 30 banker och långivare konkurrera om varje företags finansieringsbehov genom en enda ansökan. Företaget använder AI och data från över 20 000 tidigare kunder för att optimera ansökningar och ge rekommendationer om hur företag kan få bäst villkor. Krea har hjälpt företag med totalt 2,7 miljarder kronor i finansiering. Tjänsten erbjuder personliga kreditrådgivare, räntegaranti och stöd genom hela finansieringsprocessen. Plattformen täcker företagslån, företagsleasing, factoring, företagskredit och fastighetslån mellan 10 000 och 30 miljoner kronor. Krea är registrerat hos Finansinspektionen.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471470/recMZgMemMgb0GAeI.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p10?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,FREDRIK LUNDAHL,,11427,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2407,IPercept Technology,startup,https://www.ipercept.io,"IPercept Technology erbjuder plug-and-play-lösningar för automatiserad diagnostik och tillståndsövervakning av industriella maskiner. Företagets teknik hjälper tillverkande företag att fatta datadrivna beslut för bättre och mer hållbar maskinanvändning. Genom att samla in och analysera driftsdata i realtid kan IPercept förutse underhållsbehov, optimera produktionseffektivitet och minska oplanerade stillestånd. Lösningen ger insikter som möjliggör faktabaserade beslut istället för gissningar, vilket är en nyckelfaktor för konkurrenskraftig produktion. IPercept används av stora industriföretag som Scania Group för att förbättra sin globala industriella utveckling.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4470944/rec1ppwmnwTZl0WcU.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p10?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,THINGS,,11428,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep tech,
2408,Kairos Logic AB,startup,https://www.kairoslogic.se,"Kairos Logic optimerar lagerverksamhet genom att använda artificiell intelligens för att förbättra plockrundor i WMS-system. Företagets insticksprogram kopplas enkelt till befintliga WMS/ERP-system oavsett leverantör, utan att påverka invanda gränssnitt eller arbetsflöden. Genom att använda en digital spegelbild av lagret och optimera alla plockrundor i realtid säkerställer Kairos Logic att varje plockrunda utförs snabbare och på kortare distanser. Detta resulterar i ökad produktivitet, högre leveransprecision, minskad stress för personalen, reducerad energikonsumtion och lägre slitage på utrustning. Lösningen hjälper företag att säkra att kunden får rätt varor i rätt tid samtidigt som effektiviteten maximeras redan från start.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471831/recbvMF6QfGmqTgR4.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p10?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,GEORGE LIJO,,22474,LUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2409,Klicka AI,startup,https://www.klicka.ai,"Klicka AI utvecklar nästa generation av produktivitetsverktyg genom att bygga AI-modeller som automatiserar mänskligt arbete på datorer. Företaget har skapat världens första plattform som hjälper alla anställda i företag att automatisera datorarbete utan att kompromissa med datasäkerheten. Genom UI-agenter (användargränssnittsagenter) kan även icke-tekniska medarbetare automatisera komplexa arbetsflöden på några minuter istället för veckor, och till en bråkdel av kostnaden jämfört med traditionella RPA-verktyg. Att bygga automationer med UI-agenter är lika naturligt som att ge instruktioner till kollegor - inga tekniska färdigheter krävs. Klicka AI bedriver omfattande AI-forskning och positionerar automationsverktyg som lika essentiella som Word och Excel i moderna företag.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471477/recN4E3CaP4iqhhWY.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p10?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,KARIN FRIBERG,,18129,LIDINGÖ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2412,LINKAI Technologies AB,startup,https://www.linkaitech.eu,"LINKAI Technologies utvecklar privacy-preserving data-centric AI-lösningar för smart tillverkning, hållbara batterier och energisektorn i Norden och EU. Som ett Stockholm-baserat deep tech-företag fokuserar LINKAI på edge AI-lösningar som möjliggör inspektion och förbättring av data med zero-touch, zero-sent och zero-leakage - vilket innebär att känslig produktionsdata aldrig behöver lämna företaget eller hanteras manuellt. Företaget erbjuder tre huvudprodukter: privacy-preserving edge AI-drivna visuella inspektionslösningar för kvalitetskontroll och underhåll, en proprietär lightweight-lösning för själv-förbättrande AI-system utan att använda känslig källdata, samt ett in-house data-centric toolkit för datainsamling och märkning. LINKAI arbetar specifikt med industrier som flyg, elektronik och halvledarfoundries, och deras PCB/BGA-inspektionslösningar uppnår 96% noggrannhet med minimal manuell märkning och 70%+ kostnadsbesparingar.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472024/recjIRoRZ2RE4thuJ.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p11?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,YUE LYU,,19272,SOLLENTUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2420,NorthStat AB,startup,https://home.northstat.se/,"NorthStat utvecklar smartare prehospital vård med hjälp av datadrivna simuleringar. Företaget använder avancerad dataanalys och AI för att optimera ambulans- och akutsjukvård genom att simulera olika scenarier och förutsäga resursbehov. NorthStat hjälper sjukvårdsorganisationer att fatta bättre beslut om resursallokering, placering av ambulanser och bemanning för att förbättra responstider och vårdkvalitet. Lösningen är särskilt värdefull för att hantera varierande efterfrågan och optimera den prehospitala vårdkedjan.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471486/recNMUmCmOs53qJnb.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p14?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,PATRIK RYDÉN,,90431,UMEÅ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2421,NorthernLight Diagnostics AB,startup,https://nldx.se,"NorthernLight Diagnostics tillhandahåller beslutsstöd för vårdpersonal vid behandling med antidepressiva läkemedel. Företagets AI-lösning använder en medicinsk actigraf som patienten bär på handleden för att registrera rörelser under cirka en vecka. Systemet analyserar sedan aktivitetsmönster med innovativa grafiska displayer och kan estimera utfallet av flera olika antidepressiva behandlingsalternativ simultant - innan någon behandling har påbörjats. Detta ger vårdpersonal möjlighet att välja den mest effektiva behandlingen för varje enskild patient från början, vilket kan minska prövotiden med olika mediciner och snabbare leda till bättre behandlingsresultat. NorthernLight kombinerar mental hälsovård med AI-teknologi för att förbättra behandlingsutfall och patienters livskvalitet.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472090/recm0LGwGnhMojbfl.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p14?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,,,11138,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep tech; artificial intelligence,
2426,Omnimodular AB,startup,https://www.omnimodular.com,"Omnimodular är en white-label-leverantör av automatiserad fakturahantering genom maskininlärning, primärt för Fintech-företag. Företaget utvecklar AI-lösningar som tolkar fakturor, parar ihop dem med inköpsordrar samt skapar konterings- och attestantförslag. Omnimodular hostar lösningen på en in-house byggd ML serving-plattform som enkelt integreras med kundens befintliga WMS/ERP-system oavsett leverantör utan att påverka invanda gränssnitt eller arbetsflöden. Deras SaaS-lösning automatiserar arbetsflöden, sparar tid och minskar risken för felhantering i fakturahanteringen. Kunder rapporterar att AI-lösningen sparar enormt med tid jämfört med hur de jobbade tidigare. Omnimodular erbjuder en konkurrenskraftig konsumtionsbaserad prismodell som låter kunder skala upp AI-funktionaliteten i takt med att användningen ökar. Företaget fokuserar på partnersuccess, minskad risk genom att stå för utveckling och drift, förkortade ledtider till kund och tillhandahåller kontinuerligt uppdaterad teknisk expertis.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472374/recxZkiqQXikqMqr2.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p14?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,HENRIK HOLST,,11862,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; machine learning; saas,
2428,Recap Power,startup,https://power.recapenergy.com/,"Recap Power skapar innovativa smarta energi- och smarta laddningslösningar som möjliggör övergången till ett fossilfritt samhälle. Företaget tillhandahåller både programvara och batterier as-a-service och löser kapacitetsproblem i fastigheter, för fordonsladdning och hela elnät. Recap Power erbjuder aggregatortjänster, löser kapacitetsproblem och tillhandahåller smart styrning av batterier, elfordonsladdare och lokal energiproduktion. Företagets unikt egenutvecklade energistyrningssystem Nebula kan optimera användandet av batterier för att stödja lokala kapacitetsbehov, hantera peak-shaving, erbjuda spotprisoptimering samt skapa intäkter från flexibilitets- och stödtjänster som erbjuds till lokala energibolag (DSO:er) och Svenska Kraftnäts stödtjänstmarknader. Systemet minskar kapacitetsbehov och möjliggör energibesparingar genom att optimera uttag från elnätet och maximera nyttan av lokalt producerad energi i kombination med batterisystem. Nebula är designat för att vara skalbart och enkelt att integrera med externa plattformar.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4470979/rec3ZtX0wifnC5GV5.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p16?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,,,75237,UPPSALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saas,
2430,ProptechCore,startup,https://www.proptechcore.com/,"ProptechCore accelererar dekarbonisering av den byggda miljön genom sitt Sustainability Operating System. Företaget tillhandahåller skalbar och kostnadseffektiv energioptimering och dekarboniseringslösning genom sin decarbAI-plattform som optimerar och dekarboniserar många typer av energikonsumenter och alla typer av byggnader oavsett ålder och typ av energisystem, kontrollsystem, sensorer, BMS, SCADA eller PLC. Deras optimerings-AI förbättrar prestanda 24×7 året runt och byggnader blir smarta energikonsumenter som är adaptiva till nät/energi, med möjlighet att inkludera energiproducent och/eller distributör för att balansera/hantera toppar och priser. ProptechCore är Microsoft Start-up och Nvidia Inception partner, SmartScore & WiredScore Accredited partner, och har vunnit pris för mest innovativa digital twin vid Autodesk University samt varit finalist i Impact Awards Europe och Proptech Awards Europe. Företaget är medlem i EU Smart Readiness Workgroup 3 och finns med på Europe Trusted AI startup map.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472361/recxDx2RkmmhmdtAA.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p16?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,,,64593,STRÄNGNÄS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2431,Rider’s Position Sweden AB,startup,https://ridersposition.com,"Rider's Position är världens första digitala realtidstränare för ridsportutövare som ger omedelbar feedback på ryttarens teknik och position. Företagets system använder sensorer och AI-analys för att mäta ryttarens sits, balans och kommunikation med hästen i realtid. Genom visuell och haptisk feedback hjälper tekniken ryttare att förbättra sin teknik och prestanda utan behov av konstant instruktör. Rider's Position riktar sig till både hobbyryttare och professionella tävlingsryttare som vill utvecklas snabbare. Företaget kombinerar sport science med wearable technology för att demokratisera tillgången till högkvalitativ ridträning.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471017/rec5Rxngj6cm0kiGJ.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p17?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,TINA BILOCK,,72335,VÄSTERÅS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep tech,
2433,Sana Labs,startup,https://www.sanalabs.com/,"Sana Labs är på uppdrag att tillhandahålla personaliserad utbildning för alla, överallt. Företaget är ett AI-företag som banbryter nästa generation av kunskapsverktyg som är betrodda av innovatörer och marknadsledare. Sana erbjuder två huvudprodukter: Sana Agents (AI-agenter för varje team) och Sana Learn (AI-native lärandeplattform). Sana har nyligen co-lanserat Swedish AI Reform för att ta agentic AI till 2,3 miljoner svenskar över offentlig sektor, skolor och ideella organisationer. Företaget arbetar med att demokratisera tillgången till avancerad AI-driven utbildning och kunskapsdelning genom att göra kraftfulla lärandeverktyg tillgängliga för organisationer av alla storlekar. Sana:s plattform använder AI för att personalisera lärandeupplevelser och optimera kunskapsöverföring i organisationer.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471816/recbVpJrkhe3ehbp0.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p17?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,,,10248,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2438,Tandem Health,startup,https://tandemhealth.ai/,"Tandem Health utvecklar en AI-driven medicinsk skrivassistent som automatiserar klinisk dokumentation för vårdpersonal. Plattformen fungerar som en digital copilot som lyssnar på konsultationen och automatiskt genererar utkast till journalanteckningar, brev och andra medicinska dokument från ett enda patientsamtal. Lösningen stöder över 50 specialiteter inklusive läkare, sjuksköterskor, psykologer, tandläkare och fysioterapeuter. Tandem Health är CE-märkt som medicinsk utrustning enligt MDR och helt GDPR-compliant, med all datahantering inom EU och ingen lagring av ljudfiler. Systemet integrerar direkt med journalsystem med 1-klicks överföring och inkluderar inbyggd klinisk kodning. Tjänsten används av över 1000 vårdorganisationer och sparar timmar av daglig administration, vilket låter vårdpersonal fokusera mer på patientvård.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471805/recb52cCE2kMKdzWw.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p19?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,@EPICENTER,,11157,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2443,Astrid Education,startup,https://www.astrideducation.com,"Astrid Education utvecklar en AI-driven plattform för engelskinlärning riktad mot barn och tonåringar globalt. Företagets röstbaserade app använder proprietär taligenkänningsteknik (Astrid Voice) finslipat för unga användare, som analyserar talat engelska i realtid och ger omedelbar feedback på menings-, ord- och fonemnivå. Plattformen kombinerar interaktiv storytelling med personaliserade inlärningsvägar enligt CEFR-nivåer. Med över 150 000 användare och 15 miljoner bedömningar visar studier att över 90% av eleverna gör betydande framsteg, och mer än 50% förbättrar sig en hel CEFR-nivå. Astrid samarbetar med undervisningsministerier i Japan, Israel, Mongoliet och Korea samt används i skolor över Italien, Vietnam och Sverige. Lärare får tillgång till klasshantering, prestandainsikter och en kurerad bibliotek av övningar.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471197/recD9BAFDZ1jR5aEg.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p2?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,,,10369,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2444,Asymptotic AI,startup,https://www.asymptotic.ai/,"Asymptotic AI levererar skräddarsydda AI-lösningar för big data-analys över flera industrier. Företaget erbjuder en komplett svit från sensorsdesign och datainsamling till avancerad bildbehandling, objektdetektering och NLP. Med 20 års erfarenhet inom säkerhetsforskning och full-stack utveckling täcker Asymptotic AI hela kedjan från hårdvarudesign till AI-forskning. Deras tjänster inkluderar anpassade sökmotorer optimerade för big data, datafusion, högupplösta kartframställning, active learning och automatiserad annotering. Företaget samarbetar med institutioner som IGLAD (global harmoniserad olycksdata), SAFER (trafiksäkerhetsforskning vid Chalmers), REVERE (fordonsforskning) och applicerar sina lösningar inom allt från autonomous vehicles till biodiversitetsövervakning och medicinsk diagnostik.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471609/recSB6DS1bpVCAF1o.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p2?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,,,41712,GÖTEBORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; iot internetofthings; big data,
2448,Zimply Innovation Nordic AB,startup,https://Zimply.ai,"Zimply Innovation Nordic är ett innovationsbolag inom AI som fokuserar på Intelligent Automation genom att erbjuda AI-assistenter som prenumerationstjänst (AIaaS). Företaget grundades med visionen att frigöra tid från repetitivt arbete och öka arbetstillfredsställelse genom att automatisera manuella och tidskrävande uppgifter. Zimply's AI-assistenter arbetar dygnet runt, 365 dagar om året, och kan integreras med alla system där en människa kan arbeta. Lösningen erbjuds som en bekväm månadsabonnemang som inkluderar allt - uppstart tar endast 2-8 timmar och Zimply hanterar support, drift och underhåll. Företaget har över 10,000 timmars erfarenhet av Intelligent Automation och utvecklar snabbt AI-assistenter med högsta kvalitet. Kunder rapporterar besparingar på i genomsnitt 46,000 dollar per år, 30% minskning av fel, 34% förbättring av kundservice, och 64% ökning i medarbetartillfredsställelse. Zimply driver sina AI-assistenter på 100% koldioxidfria servrar i Sverige, vilket säkerställer både hållbarhet och GDPR-compliance. 2025 blev Dahlgren Capital ny huvudägare för att accelerera skalning. Zimply rankades som ett av Sveriges 109 hetaste AI-företag enligt Breakit.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4470953/rec2SyHw1o98Ixe4P.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p21?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,RKO AB,,11442,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; subscription,
2449,BeeScanning Global AB,startup,https://beescanning.com,"BeeScanning är världens enda app som kombinerar AI-driven varroa-detektering med ett heltäckande biodlingsverktyg. Appen används av 17 000 biodlare globalt och har bidragit till att rädda 43 miljoner bin. Tekniken använder bildanalys för att identifiera varroakvalster på levande bin utan att behöva döda bin för provtagning, vilket är en revolution jämfört med traditionella alkoholtvättar. Användare rapporterar att träffsäkerheten matchar invasiva metoder perfekt. BeeScanning utvecklades av biodlare för biodlare och fungerar även som hanteringsverktyg där användare kan dokumentera bikupornas hälsa och status, logga utfört arbete och planera viktiga uppgifter. Företaget fokuserar på att bekämpa Parasitic Mite Syndrome (PMS) som är en huvudorsak till att biodlingskolonier dör ut.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471965/rechHAtLcbrNfyw2T.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p3?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,BJÖRN LAGERMAN,,71131,LINDESBERG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2451,BiTi Innovations,startup,https://biti.se,BiTi Innovations är en forsknings-spinoff från universitet som utvecklar intelligenta planeringssystem. Företaget tillämpar avancerade algoritmer och AI för att optimera komplexa schemaläggnings- och resursallokeringsproblem. Lösningarna riktar sig mot organisationer med behov av sofistikerad planering där många variabler och begränsningar måste balanseras samtidigt.,Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472279/recu1rw8zsTYUgEor.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p3?country%5B%5D=4000642,90,2025-10-15 11:31:02,,,,,90337,UMEÅ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2452,Buddywise AB,startup,https://buddywise.co/,"Buddywise förebygger skador och dödsfall på arbetsplatser genom realtidsdetektering av säkerhetsrisker med AI och datorseende. Företagets system identifierar visuella säkerhetsrisker med upp till 99% noggrannhet utan att vara beroende av personliga enheter, vilket gör det idealiskt för arbetare utan skrivbordsjobb. AI-modellerna analyserar arbetsmiljöer som människor gör - genom visuell förståelse - men med högre precision och utan att tappa fokus. Systemet identifierar mönster och avvikelser samt lär sig kontinuerligt, vilket gör det bättre ju längre det används. Buddywise samarbetar med företag som Stora Enso där Senior Vice President Bas Vennix bekräftar att lösningen fungerar väl även under svåra väderförhållanden och dålig belysning. Systemet har redan minskat tiden för övervakning och förbättrat säkerhetsnivåerna markant under införandefasen.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472284/recuCaawvCQgmKEQm.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p3?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,,,11411,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2453,cAIre tech AB,startup,https://cairetech.com,"cAIre tech utvecklar det första och enda AI-förstärkta beslutsstödssystemet för funktionell medicin och reversering av kroniska sjukdomar. Plattformen hjälper vårdgivare inom funktionell medicin att behandla fler patienter mer effektivt genom att eliminera onödig trial-and-error. Systemet erbjuder auto-inbäddade intag- och uppföljningsformulär, labtestrekommen­dationer, AI-drivna grundorsaksförslag, individualiserade behandlingsplaner och effektivitetsspårning. cAIre tech adresserar kritiska utmaningar som inkonsekvent vård genom att standardisera samtidigt som behandlingen förblir personaliserad. Företaget följer GDPR och HIPAA strikt och utvecklar proaktivt lösningar för att möta medicinteknikregleringar. Plattformen möjliggör rapportdelning med patienter, sjukhus och forskningsinstitut, vilket främjar vetenskaplig utveckling samtidigt som dataskydd prioriteras.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472127/recnsb27ghNH9nZE8.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p3?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,CAIRE TECH,,11248,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
