id,name,type,website,description,location_city,location_country,location_greater_stockholm,logo_url,owner,maturity,accepts_interns,is_swedish,source,metadata_source_url,data_quality_score,last_updated,has_scb_enrichment,organization_number,scb_company_name,co_address,post_address,post_code,post_city,municipality_code,municipality,county_code,county,num_workplaces,employee_size_code,employee_size,company_status_code,company_status,legal_form_code,legal_form,start_date,registration_date,industry_1_code,industry_1,industry_2_code,industry_2,revenue_year,revenue_size_code,revenue_size,phone,email,employer_status_code,employer_status,vat_status_code,vat_status,export_import,sectors,domains,ai_capabilities,dimensions
2431,Rider’s Position Sweden AB,startup,https://ridersposition.com,"Rider's Position är världens första digitala realtidstränare för ridsportutövare som ger omedelbar feedback på ryttarens teknik och position. Företagets system använder sensorer och AI-analys för att mäta ryttarens sits, balans och kommunikation med hästen i realtid. Genom visuell och haptisk feedback hjälper tekniken ryttare att förbättra sin teknik och prestanda utan behov av konstant instruktör. Rider's Position riktar sig till både hobbyryttare och professionella tävlingsryttare som vill utvecklas snabbare. Företaget kombinerar sport science med wearable technology för att demokratisera tillgången till högkvalitativ ridträning.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471017/rec5Rxngj6cm0kiGJ.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p17?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,TINA BILOCK,,72335,VÄSTERÅS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep tech,
2432,SALUTO (Inference Labs AB),startup,https://www.saluto.ai,"SALUTO är din digitala hälsoguide drivna av förklarbar AI (eXplainable AI). Tjänsten förvandlar blodprov, kroppsmått och andra hälsodata till personliga insikter med kontinuerligt livsstilsstöd. SALUTO:s AI möjliggör en samlad bedömning av hälsodata som är mer individualiserad än traditionella metoder, vilket ger bättre förmåga att upptäcka hälsorisker, bevaka utvecklingen över tiden och förstå vilka livsstilsförändringar som har bäst förutsättningar att förbättra hälsan. Plattformen samlar all hälsodata på ett ställe med AI-drivna hälsoinsikter, livsstilsbedömningar och rekommendationer med uppföljningar över tiden. Användare kan enkelt koppla upp sina mobila hälsodata genom mobilappen som finns tillgänglig på både App Store och Google Play. SALUTO fokuserar på att ge användare verktyg för proaktiv hälsohantering genom datadrivna personliga rekommendationer.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472258/rectLnbimhPSKceSe.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p17?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2433,Sana Labs,startup,https://www.sanalabs.com/,"Sana Labs är på uppdrag att tillhandahålla personaliserad utbildning för alla, överallt. Företaget är ett AI-företag som banbryter nästa generation av kunskapsverktyg som är betrodda av innovatörer och marknadsledare. Sana erbjuder två huvudprodukter: Sana Agents (AI-agenter för varje team) och Sana Learn (AI-native lärandeplattform). Sana har nyligen co-lanserat Swedish AI Reform för att ta agentic AI till 2,3 miljoner svenskar över offentlig sektor, skolor och ideella organisationer. Företaget arbetar med att demokratisera tillgången till avancerad AI-driven utbildning och kunskapsdelning genom att göra kraftfulla lärandeverktyg tillgängliga för organisationer av alla storlekar. Sana:s plattform använder AI för att personalisera lärandeupplevelser och optimera kunskapsöverföring i organisationer.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471816/recbVpJrkhe3ehbp0.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p17?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,10248,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2434,Seber Medical,startup,https://www.sebermedical.com/,"Seber Medical har utvecklat SeeWound, en applikation för automatisk övervakning av sårläkning direkt vid vårdpunkten. SeeWound är en lättanvänd mobilapplikation (iOS/Android) driven av branschledande artificiell intelligens som förbättrar behandling och förbättrar samarbete mellan vårdenheter genom informationsdriven och resultatbaserad sårläkning. Systemet är CE-märkt och klassas som medicinteknisk produkt. SeeWound förbättrar sårbehandlingar med upp till 20% minskad läkningstid genom tidig upptäckt av icke-fungerande behandlingar. Lösningen ökar patientengagemang genom daglig kommunikation om exakt sårläkningsbana och förbättrar kommunikation mellan kollegor genom objektiv dokumentation. SeeWound används av över 50 kliniker, primärvårdsenheter och kommunala vårdfaciliteter i Sverige från regioner som Östergötland, Sörmland, Kronoberg, Värmland, Västernorrland, Västmanland, Gotland och Stockholm. Företaget har en vetenskaplig styrelse med ledande experter inom sårvård och har rankats som topp 5 bästa hälsoappar i Norden.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4470981/rec3doT1YzNYKqSOs.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p17?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep tech; artificial intelligence; hardware,
2435,Sift Lab,startup,https://siftlab.com,"Sift Lab hjälper retail och e-handel att optimera försäljningskampanjer genom att låsa upp kraften i data med data-centric AI. Företaget har lanserat Sift Story, deras senaste plattformsversion som tar AI-baserad analys, målgrupper och dataprestanda till en helt ny nivå. De introducerar även sin AI-agent Sift Sense, där användare är en prompt bort från att förstå sina kunder, automatisera targeting och optimera beslutsfattande. Sift Labs next-gen AI-plattform gör det möjligt att förutsäga och optimera verksamheten genom att gå från insikt till idé till handling snabbare. Plattformen ger värdefulla insikter över nyckelområden som Sales, CRM, Marketing, Product och Supplier/Inventory management genom interaktiva dashboards. AI-segmentering används för att optimera kampanjmålgrupper över flera kanaler inklusive Email, SMS, Meta, Google och TikTok. Sift Lab arbetar med Nordic Nest Group och andra skandinaviska retailers för att ta datadrivna beslut och öka intäkter över CRM, betalda kanaler och produktutveckling.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472146/recoTpZvJtMLAEdtm.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p18?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2436,Semsomi AB,startup,https://www.monok.com/en,"Semsomi (Monok) är en plattform för artificiell intelligens-genererade nyhetsartiklar. Tjänsten skriver, applicerar multimedia och genererar videos från ett enda sökord. Semsomi automatiserar hela processen från innehållsskapande till publicering, vilket gör det möjligt att snabbt producera nyhetsmaterial och journalistiskt innehåll i stor skala. Lösningen är särskilt användbar för medieföretag och publishers som behöver producera stora mängder innehåll effektivt.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471854/recch405JfFPV1qcI.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p18?country%5B%5D=4000642,90,2025-10-15 11:31:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2437,Skrym,startup,https://www.skrym.se,"Skrym hjälper onlinehandlare att sluta skicka luft genom att erbjuda en verktygslåda för att perfektera logistiken. Företaget tillhandahåller effektiva verktyg för att hjälpa företag återta kontrollen över sina logistikoperationer. Med anpassningsbara standalone API:er betalar kunder endast för de funktioner de faktiskt behöver. Skrym erbjuder en Command Bar för att omedelbart hitta all relevant order- och sändningsinformation utan att behöva logga in på olika fraktförmedlarportaler. Plattformen är API-first med all funktionalitet tillgänglig som standalone API:er för integration med vilket system som helst. Lösningen är modulär så användare kan använda ett API eller kombinera all funktionalitet på nya och intressanta sätt. Skrym förbättrar marginaler genom att automatiskt spåra fraktkostnadsmarginaler för varje order, ökar lojalitet och minskar kundsupportbelastning med fullt anpassade ordersupplevelser, samt skapar checkout-strategier som pre-validerar exakta kostnader och leveranstider för varje order. Företaget arbetar med marknadsledande retail och e-handelsföretag för att skapa mer effektiva och hållbara logistikflöden.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4470969/rec3DFJdthO5BncUx.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p18?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saas,
2438,Tandem Health,startup,https://tandemhealth.ai/,"Tandem Health utvecklar en AI-driven medicinsk skrivassistent som automatiserar klinisk dokumentation för vårdpersonal. Plattformen fungerar som en digital copilot som lyssnar på konsultationen och automatiskt genererar utkast till journalanteckningar, brev och andra medicinska dokument från ett enda patientsamtal. Lösningen stöder över 50 specialiteter inklusive läkare, sjuksköterskor, psykologer, tandläkare och fysioterapeuter. Tandem Health är CE-märkt som medicinsk utrustning enligt MDR och helt GDPR-compliant, med all datahantering inom EU och ingen lagring av ljudfiler. Systemet integrerar direkt med journalsystem med 1-klicks överföring och inkluderar inbyggd klinisk kodning. Tjänsten används av över 1000 vårdorganisationer och sparar timmar av daglig administration, vilket låter vårdpersonal fokusera mer på patientvård.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471805/recb52cCE2kMKdzWw.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p19?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,@EPICENTER,,11157,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2439,Stravito,startup,https://www.stravito.com,"Stravito är på uppdrag att hjälpa världens största organisationer att frigöra den fulla potentialen i deras marknadsundersökningar och insikter, så att de kan fatta snabbare och bättre affärsbeslut. Företaget tillhandahåller en AI-driven kunskapshanteringsplattform och insights engine som transformerar företagskunskap till en konkurrensfördel. Stravito används av ledande varumärken som Danone, Comcast, Carlsberg, Electrolux, PepsiCo, Unilever och Cambridge University. Plattformen erbjuder en helt varumärkt repository integrerad med nuvarande verktyg och datakällor, snabb självbetjäningsåtkomst till insikter med AI-driven sökning för relevanta, skräddarsydda resultat varje gång, samt engagerande verktyg för att kurera och marknadsföra insikter till interna intressenter. Kunder rapporterar dramatiska förbättringar - Nestlé USA uppnådde på en månad den användningsnivå som tog 10 år med deras tidigare leverantör. Vissa kunder kallar Stravito för sitt interna Google för forskning och insikter. Plattformen maximerar avkastningen på research-investeringar genom centralisering, empowerment och engagemang.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471994/reciHhLrh5pfC8Lls.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p19?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2440,SustainLab,startup,https://www.sustainlab.co,"SustainLab samlar, bearbetar och visualiserar företags hållbarhetsdata. Företaget tillhandahåller verktyg och plattformar som hjälper organisationer att hantera och rapportera sin hållbarhetsprestanda mer effektivt. Genom att centralisera och strukturera hållbarhetsdata från olika källor gör SustainLab det enklare för företag att följa upp sina miljömål, rapportera enligt olika ramverk och standarder samt kommunicera sina hållbarhetsinsatser till intressenter. Lösningen är särskilt värdefull i en tid då hållbarhetsrapportering blir alltmer reglerad och viktig för företags legitimitet och konkurrenskraft.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471696/recWQhjDq8wm1fppT.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p19?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2441,Talking to me,startup,https://www.talkingtome.se,"Talking to me utvecklar skräddarsydda Generative AI-lösningar som skapar verkligt affärsvärde för organisationer. Företaget erbjuder GenAI-as-a-Service med fokus på produktionsklara implementationer inom conversational AI och voice AI. Talking to me hanterar komplexiteten i AI-utveckling och låter kunder fokusera på att skapa lönsamma affärsresultat genom att driva tillväxt, minska kostnader och arbeta smartare. Deras lösningar är anpassade för att möta specifika affärsbehov snarare än generiska AI-implementationer, vilket säkerställer att tekniken levererar mätbart värde i kundens unika kontext.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471685/recVyOnYy2eNRD8nP.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p19?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2442,Arkion,startup,https://www.arkion.co,"Arkion erbjuder AI-driven mjukvarulösning som omvandlar inspektionsdata från bilder, termalkameror och lidar till handlingsbara insikter för energisektorn. Företagets plattform analyserar och strukturerar komplex inspektionsdata från elnät, kraftledningar och infrastruktur för att identifiera fel, risker och underhållsbehov. Genom automatiserad bildanalys och maskininlärning kan Arkion upptäcka avvikelser och potentiella problem långt snabbare än manuell granskning, vilket hjälper energibolag att optimera underhåll, minska driftsavbrott och förlänga tillgångarnas livslängd. Lösningen integrerar flera dataströmmar för att ge en helhetsbild av infrastrukturens skick.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471153/recBXDYFfAXAoY4Hy.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p2?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; machine learning; saas,
2443,Astrid Education,startup,https://www.astrideducation.com,"Astrid Education utvecklar en AI-driven plattform för engelskinlärning riktad mot barn och tonåringar globalt. Företagets röstbaserade app använder proprietär taligenkänningsteknik (Astrid Voice) finslipat för unga användare, som analyserar talat engelska i realtid och ger omedelbar feedback på menings-, ord- och fonemnivå. Plattformen kombinerar interaktiv storytelling med personaliserade inlärningsvägar enligt CEFR-nivåer. Med över 150 000 användare och 15 miljoner bedömningar visar studier att över 90% av eleverna gör betydande framsteg, och mer än 50% förbättrar sig en hel CEFR-nivå. Astrid samarbetar med undervisningsministerier i Japan, Israel, Mongoliet och Korea samt används i skolor över Italien, Vietnam och Sverige. Lärare får tillgång till klasshantering, prestandainsikter och en kurerad bibliotek av övningar.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471197/recD9BAFDZ1jR5aEg.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p2?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,10369,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2444,Asymptotic AI,startup,https://www.asymptotic.ai/,"Asymptotic AI levererar skräddarsydda AI-lösningar för big data-analys över flera industrier. Företaget erbjuder en komplett svit från sensorsdesign och datainsamling till avancerad bildbehandling, objektdetektering och NLP. Med 20 års erfarenhet inom säkerhetsforskning och full-stack utveckling täcker Asymptotic AI hela kedjan från hårdvarudesign till AI-forskning. Deras tjänster inkluderar anpassade sökmotorer optimerade för big data, datafusion, högupplösta kartframställning, active learning och automatiserad annotering. Företaget samarbetar med institutioner som IGLAD (global harmoniserad olycksdata), SAFER (trafiksäkerhetsforskning vid Chalmers), REVERE (fordonsforskning) och applicerar sina lösningar inom allt från autonomous vehicles till biodiversitetsövervakning och medicinsk diagnostik.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471609/recSB6DS1bpVCAF1o.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p2?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,41712,GÖTEBORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; iot internetofthings; big data,
2445,Validio,startup,https://validio.io/,"Validio använder statistiska metoder och maskininlärning för att övervaka, validera och rensa data i realtid. Företaget utvecklar lösningar som säkerställer datakvalitet genom att kontinuerligt analysera dataflöden, identifiera anomalier och avvikelser, samt automatiskt korrigera problem. Validio hjälper organisationer att upprätthålla hög datakvalitet som är kritisk för tillförlitliga AI-modeller och databaserade beslut. Plattformen ger företag möjlighet att automatisera datavalidering som tidigare krävde manuell granskning, vilket sparar tid och minskar risken för att felaktig data når produktionssystem.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472133/reco7xNiXbBp1saiH.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p20?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; machine learning; saas,
2446,The Train Brain,startup,https://www.thetrainbrain.com,"The Train Brain utvecklar AI-modeller för att göra tågresor och kollektivtrafik mer tillförlitlig och kostnadseffektiv. Företaget har skapat Movement Analytics, en ny metod för att förstå all mänsklig rörelse genom att extrahera rörelsemönster från mobilabonnenters position i förhållande till basstation på sekundnivå. Tekniken använder statistisk inferens där SIM-kortens rörelser räknas upp för att motsvara den sannolika totala rörelsen. Movement Analytics hjälper smarta städer att övervaka och balansera övergången till hållbar mobilitet, kartlägga verklig efterfrågan på resor, förstå trafikflöden och volymer vid design av ny infrastruktur, samt svara på frågor som var människor bor, arbetar, färdas och vilket transportmedel de använder. The Train Brain söker aktivt partners intresserade av att bygga applikationer med Movement Analytics.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471672/recVZnj7iPcPutGB9.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p20?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2447,VoiceDiagnostic Sweden AB,startup,https://www.voicediagnostic.com/,"VoiceDiagnostic utvecklar en digital plattform för rösttränging och diagnostik som kombinerar AI och avancerade röstalgoritmer för att förbättra röstvård och övervaka hälsa. Företaget adresserar att cirka 1,4-1,7 miljoner svenskar lider av röstproblem i vardagen genom att erbjuda en mer objektiv, evidensbaserad och personlig röstvård. Plattformen möjliggör för logopeder att skapa, anpassa och bedöma behandlingar medan patienter får stöd och vägledning att genomföra behandlingen hemifrån via appen Voice Arena. VoiceDiagnostic forskar också om vocala biomarkörer och utvecklar algoritmer för screening och monitorering av olika sjukdomar såsom Parkinsons sjukdom, KOL och återkommande stämbandscancer. Tekniken använder maskininlärning för att analysera röstsignaler och extrahera akustiska features som baseline acoustic features och MFCC (Mel Frequency Cepstrum Coefficients). Företaget kombinerar tvärvetenskaplig forskning inom medicin, logopedi och matematisk statistik för att möjliggöra personaliserad vård genom röstmonitorering.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4470984/rec3n8rK1f3ovCUMO.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p21?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; machine learning; saas,
2448,Zimply Innovation Nordic AB,startup,https://Zimply.ai,"Zimply Innovation Nordic är ett innovationsbolag inom AI som fokuserar på Intelligent Automation genom att erbjuda AI-assistenter som prenumerationstjänst (AIaaS). Företaget grundades med visionen att frigöra tid från repetitivt arbete och öka arbetstillfredsställelse genom att automatisera manuella och tidskrävande uppgifter. Zimply's AI-assistenter arbetar dygnet runt, 365 dagar om året, och kan integreras med alla system där en människa kan arbeta. Lösningen erbjuds som en bekväm månadsabonnemang som inkluderar allt - uppstart tar endast 2-8 timmar och Zimply hanterar support, drift och underhåll. Företaget har över 10,000 timmars erfarenhet av Intelligent Automation och utvecklar snabbt AI-assistenter med högsta kvalitet. Kunder rapporterar besparingar på i genomsnitt 46,000 dollar per år, 30% minskning av fel, 34% förbättring av kundservice, och 64% ökning i medarbetartillfredsställelse. Zimply driver sina AI-assistenter på 100% koldioxidfria servrar i Sverige, vilket säkerställer både hållbarhet och GDPR-compliance. 2025 blev Dahlgren Capital ny huvudägare för att accelerera skalning. Zimply rankades som ett av Sveriges 109 hetaste AI-företag enligt Breakit.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4470953/rec2SyHw1o98Ixe4P.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p21?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,RKO AB,,11442,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; subscription,
2449,BeeScanning Global AB,startup,https://beescanning.com,"BeeScanning är världens enda app som kombinerar AI-driven varroa-detektering med ett heltäckande biodlingsverktyg. Appen används av 17 000 biodlare globalt och har bidragit till att rädda 43 miljoner bin. Tekniken använder bildanalys för att identifiera varroakvalster på levande bin utan att behöva döda bin för provtagning, vilket är en revolution jämfört med traditionella alkoholtvättar. Användare rapporterar att träffsäkerheten matchar invasiva metoder perfekt. BeeScanning utvecklades av biodlare för biodlare och fungerar även som hanteringsverktyg där användare kan dokumentera bikupornas hälsa och status, logga utfört arbete och planera viktiga uppgifter. Företaget fokuserar på att bekämpa Parasitic Mite Syndrome (PMS) som är en huvudorsak till att biodlingskolonier dör ut.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471965/rechHAtLcbrNfyw2T.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p3?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,BJÖRN LAGERMAN,,71131,LINDESBERG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2450,Binary Brains AB,startup,https://binarybrains.com/en/,"Binary Brains använder AI för att förutsäga företags nästa bästa steg och möjliggöra snabbare, mer välgrundade affärsbeslut. Företagets plattform ger organisationer konkurrensfördelar genom prediktiv analys som eliminerar gissningar och ersätter osäkerhet med datadriven visshet. Binary Brains hjälper företag att agera proaktivt istället för reaktivt genom att identifiera möjligheter och risker innan de fullt ut materialiseras.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471186/recCcJPbQUAaNELwE.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p3?country%5B%5D=4000642,90,2025-10-15 11:31:02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2451,BiTi Innovations,startup,https://biti.se,BiTi Innovations är en forsknings-spinoff från universitet som utvecklar intelligenta planeringssystem. Företaget tillämpar avancerade algoritmer och AI för att optimera komplexa schemaläggnings- och resursallokeringsproblem. Lösningarna riktar sig mot organisationer med behov av sofistikerad planering där många variabler och begränsningar måste balanseras samtidigt.,Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472279/recu1rw8zsTYUgEor.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p3?country%5B%5D=4000642,90,2025-10-15 11:31:02,0,,,,,90337,UMEÅ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2452,Buddywise AB,startup,https://buddywise.co/,"Buddywise förebygger skador och dödsfall på arbetsplatser genom realtidsdetektering av säkerhetsrisker med AI och datorseende. Företagets system identifierar visuella säkerhetsrisker med upp till 99% noggrannhet utan att vara beroende av personliga enheter, vilket gör det idealiskt för arbetare utan skrivbordsjobb. AI-modellerna analyserar arbetsmiljöer som människor gör - genom visuell förståelse - men med högre precision och utan att tappa fokus. Systemet identifierar mönster och avvikelser samt lär sig kontinuerligt, vilket gör det bättre ju längre det används. Buddywise samarbetar med företag som Stora Enso där Senior Vice President Bas Vennix bekräftar att lösningen fungerar väl även under svåra väderförhållanden och dålig belysning. Systemet har redan minskat tiden för övervakning och förbättrat säkerhetsnivåerna markant under införandefasen.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472284/recuCaawvCQgmKEQm.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p3?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,,,11411,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2453,cAIre tech AB,startup,https://cairetech.com,"cAIre tech utvecklar det första och enda AI-förstärkta beslutsstödssystemet för funktionell medicin och reversering av kroniska sjukdomar. Plattformen hjälper vårdgivare inom funktionell medicin att behandla fler patienter mer effektivt genom att eliminera onödig trial-and-error. Systemet erbjuder auto-inbäddade intag- och uppföljningsformulär, labtestrekommen­dationer, AI-drivna grundorsaksförslag, individualiserade behandlingsplaner och effektivitetsspårning. cAIre tech adresserar kritiska utmaningar som inkonsekvent vård genom att standardisera samtidigt som behandlingen förblir personaliserad. Företaget följer GDPR och HIPAA strikt och utvecklar proaktivt lösningar för att möta medicinteknikregleringar. Plattformen möjliggör rapportdelning med patienter, sjukhus och forskningsinstitut, vilket främjar vetenskaplig utveckling samtidigt som dataskydd prioriteras.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472127/recnsb27ghNH9nZE8.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p3?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,CAIRE TECH,,11248,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2454,Climate Tracker Initiative,startup,https://climatetrackerinitiative.org/,"Climate Tracker Initiative revolutionerar ESG-datainsamling genom sitt banbrytande AI-arbetsflöde som automatiskt hittar och transformerar års- och hållbarhetsrapporter till strukturerad ESG-data. Företaget ersätter veckors manuellt arbete med automatisering och levererar oöverträffad noggrannhet med 98,5% träffsäkerhet i sin helautomatiserade process. Plattformen täcker 17 500 globala företag och kan lägga till nya bolag på minuter, med över 50 datapunkter per företag. CTI:s lösning kombinerar flera AI-agenter och kontinuerligt förfinade maskininlärningstekniker med rigorösa kvalitetskontroller. Till skillnad från traditionella dataleverantörer som förlitar sig på manuell dataextraktion, ofta outsourcad till lågkostnadsregioner, använder CTI autonom teknologi som kan lokalisera och extrahera ESG-data från vilken rapporterande aktör som helst på under 15 minuter. Lösningen är fullt GDPR- och upphovsrättskompatibel och erbjuder full spårbarhet till originalkällor.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472359/recxCNZPQK9O4px4O.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p4?country%5B%5D=4000642,100,2025-10-15 11:31:02,0,,,PATAY,,11269,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; machine learning; saas,
